esfera;co_uf;cod_ibge;no_ente;ano;bimestre;indicador;cod_conta;conta;valor;populacao
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6679901,6;36900
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;7841394,73;37924
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10277836,23;37924
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;8961330,25;34450
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;13593572,15;34450
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;10288325,92;34450
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;18091476,3;34450
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4830890,41;37414
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9879263,74;37414
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;7230431,0;37924
Município;GO;5218300;Prefeitura Municipal de Posse - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10074218,58;37924
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;706897,52;3243
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2424727,18;3243
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;650561,59;3223
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2423929,15;3223
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;543247,05;3203
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3174456,49;3203
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1164907,02;3211
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3523793,72;3211
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1352950,68;3325
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4489585,8;3325
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;955810,08;3211
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3337244,17;3211
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1725480,17;3325
Município;GO;5218391;Prefeitura Municipal de Professor Jamil - GO;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6175425,13;3325
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3846791,77;49416
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;22269980,23;49416
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;15190017,3;50701
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;64603127,86;50701
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;20214939,71;50540
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;62596643,7;50540
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;22347678,73;50540
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;56028346,76;50540
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;20232204,06;51323
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;67756985,67;51323
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;21695112,56;51323
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;64677267,83;51323
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1001941,59;10896
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5500948,91;10896
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;11910199,5;50065
Município;GO;5218508;Prefeitura Municipal de Quirinópolis - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;48413051,77;50065
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1418814,77;10940
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9941146,01;10940
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1269243,19;10918
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7694185,12;10918
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;5029942,12;12054
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;13549879,18;12054
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3578241,58;10961
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10361987,96;10961
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2270184,5;10961
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10680161,89;10961
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;117494,51;4817
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5400168,71;4817
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3971539,88;12054
Município;GO;5218607;Prefeitura Municipal de Rialma - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;12326872,51;12054
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;302800,01;4784
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3544003,25;4784
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;123053,74;4801
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3380332,94;4801
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;179108,97;4832
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5170162,03;4832
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1161863,25;3972
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6547789,31;3972
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;204665,79;3972
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5532123,18;3972
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2969749,18;4493
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4092754,95;4493
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;5338714,22;4612
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6601258,81;4612
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;269815,97;4832
Município;GO;5218706;Prefeitura Municipal de Rianápolis - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5597163,15;4832
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;7356376,11;4371
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5094131,0;4371
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;8834246,79;4728
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5163820,46;4728
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;8569640,09;4728
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6279423,39;4728
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;12020896,39;3967
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6454610,99;3967
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;15062623,68;3967
Município;GO;5218789;Prefeitura Municipal de Rio Quente - GO;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9479620,14;3967
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;61313633,7;229651
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;200012934,35;229651
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;69964745,53;235647
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;228947841,55;235647
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;113253687,37;247259
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;343675482,91;247259
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;137654255,21;247259
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;367425779,36;247259
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;94271712,91;241518
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;325750003,81;241518
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;180768462,74;214607
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;452548979,93;214607
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;882113,95;19815
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10998443,51;19815
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;193064536,08;214607
Município;GO;5218805;Prefeitura Municipal de Rio Verde - GO;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;425336879,85;214607
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2434219,27;20012
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;15591986,56;20012
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1327435,21;19882
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9997308,36;19882
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1187994,41;19947
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;13469137,55;19947
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3546266,18;20012
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;15074707,41;20012
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;501103,56;7642
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4589503,03;7642
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;737275,58;7632
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5992856,71;7632
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;916347,58;7630
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6595621,93;7630
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4294824,49;19803
Município;GO;5218904;Prefeitura Municipal de Rubiataba - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;17365170,83;19803
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1052672,07;7630
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7057735,8;7630
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1300413,83;8300
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9318397,58;8300
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;994704,87;8300
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7274918,85;8300
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;648413,42;7637
Município;GO;5219001;Prefeitura Municipal de Sanclerlândia - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5259993,11;7637
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;352985,43;6485
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2797749,13;6485
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;412424,55;6560
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3029754,35;6560
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;918742,43;6182
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9099985,23;6182
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;585748,78;6634
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4684719,82;6634
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;637781,36;6182
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7216813,86;6182
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;944769,11;6701
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5711285,21;6701
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;116167,64;2892
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4911864,32;2892
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;119963,88;2855
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4789558,29;2855
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;771032,67;6701
Município;GO;5219100;Prefeitura Municipal de Santa Bárbara de Goiás - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5594900,31;6701
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;724501,93;3107
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;11248851,07;3107
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;456872,4;2782
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7521212,57;2782
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;34177,7;2819
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6560510,2;2819
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2215544,05;3107
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;11753771,0;3107
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;387770,08;2782
Município;GO;5219209;Prefeitura Municipal de Santa Cruz de Goiás - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9686648,7;2782
Município;GO;5219258;Prefeitura Municipal de Santa Fé de Goiás - GO;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;109980,54;5459
Município;GO;5219258;Prefeitura Municipal de Santa Fé de Goiás - GO;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9929139,14;5459
Município;GO;5219258;Prefeitura Municipal de Santa Fé de Goiás - GO;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;103686,6;5393
Município;GO;5219258;Prefeitura Municipal de Santa Fé de Goiás - GO;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9237404,04;5393
Município;GO;5219258;Prefeitura Municipal de Santa Fé de Goiás - GO;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;238100,18;5585
Município;GO;5219258;Prefeitura Municipal de Santa Fé de Goiás - GO;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9140818,18;5585
Município;GO;5219258;Prefeitura Municipal de Santa Fé de Goiás - GO;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;146963,35;5585
