esfera;co_uf;cod_ibge;no_ente;ano;populacao;indicador;cod_conta;conta;valor
Município;GO;5219357;Santa Isabel;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10477427,38
Município;GO;5219357;Santa Isabel;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1631804,2
Município;GO;5219407;Santa Rita do Araguaia;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5785149,52
Município;GO;5219407;Santa Rita do Araguaia;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;411215,45
Município;GO;5219407;Santa Rita do Araguaia;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7210011,93
Município;GO;5219407;Santa Rita do Araguaia;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;720881,13
Município;GO;5219407;Santa Rita do Araguaia;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7314453,57
Município;GO;5219407;Santa Rita do Araguaia;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;574650,44
Município;GO;5219407;Santa Rita do Araguaia;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6354487,66
Município;GO;5219407;Santa Rita do Araguaia;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;621706,95
Município;GO;5219407;Santa Rita do Araguaia;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7990852,59
Município;GO;5219407;Santa Rita do Araguaia;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;701149,35
Município;GO;5219407;Santa Rita do Araguaia;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10407398,61
Município;GO;5219407;Santa Rita do Araguaia;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;739623,66
Município;GO;5219456;Santa Rita do Novo Destino;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4652717,91
Município;GO;5219456;Santa Rita do Novo Destino;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;199842,63
Município;GO;5219456;Santa Rita do Novo Destino;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5903377,96
Município;GO;5219456;Santa Rita do Novo Destino;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;206941,82
Município;GO;5219456;Santa Rita do Novo Destino;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4983167,98
Município;GO;5219456;Santa Rita do Novo Destino;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;794991,61
Município;GO;5219456;Santa Rita do Novo Destino;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4966591,0
Município;GO;5219456;Santa Rita do Novo Destino;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;949038,35
Município;GO;5219456;Santa Rita do Novo Destino;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6260869,34
Município;GO;5219456;Santa Rita do Novo Destino;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1014052,99
Município;GO;5219456;Santa Rita do Novo Destino;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9566004,42
Município;GO;5219456;Santa Rita do Novo Destino;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1152444,68
Município;GO;5219506;Santa Rosa de Goiás;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4635965,15
Município;GO;5219506;Santa Rosa de Goiás;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;76841,61
Município;GO;5219506;Santa Rosa de Goiás;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5273096,31
Município;GO;5219506;Santa Rosa de Goiás;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;204273,1
Município;GO;5219506;Santa Rosa de Goiás;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5390661,34
Município;GO;5219506;Santa Rosa de Goiás;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;139232,54
Município;GO;5219506;Santa Rosa de Goiás;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4922387,08
Município;GO;5219506;Santa Rosa de Goiás;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;191465,61
Município;GO;5219506;Santa Rosa de Goiás;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5967751,81
Município;GO;5219506;Santa Rosa de Goiás;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;196375,6
Município;GO;5219506;Santa Rosa de Goiás;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7448838,1
Município;GO;5219506;Santa Rosa de Goiás;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;340750,08
Município;GO;5219605;Santa Tereza de Goiás;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4887852,78
Município;GO;5219605;Santa Tereza de Goiás;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;98732,66
Município;GO;5219605;Santa Tereza de Goiás;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4508176,0
Município;GO;5219605;Santa Tereza de Goiás;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;117914,38
Município;GO;5219605;Santa Tereza de Goiás;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5923380,5
Município;GO;5219605;Santa Tereza de Goiás;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1413215,74
Município;GO;5219605;Santa Tereza de Goiás;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5370633,43
Município;GO;5219605;Santa Tereza de Goiás;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1517034,73
Município;GO;5219605;Santa Tereza de Goiás;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6740617,09
Município;GO;5219605;Santa Tereza de Goiás;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1363042,96
Município;GO;5219605;Santa Tereza de Goiás;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8985355,2
Município;GO;5219605;Santa Tereza de Goiás;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1592363,54
Município;GO;5219704;Santa Terezinha de Goiás;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3243168,51
Município;GO;5219704;Santa Terezinha de Goiás;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;539426,53
Município;GO;5219704;Santa Terezinha de Goiás;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3686150,34
Município;GO;5219704;Santa Terezinha de Goiás;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;871789,3
Município;GO;5219704;Santa Terezinha de Goiás;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5363797,87
Município;GO;5219704;Santa Terezinha de Goiás;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1389779,84
Município;GO;5219704;Santa Terezinha de Goiás;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6339086,76
Município;GO;5219704;Santa Terezinha de Goiás;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;6422513,57
Município;GO;5219704;Santa Terezinha de Goiás;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7903266,14
Município;GO;5219704;Santa Terezinha de Goiás;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;15584222,18
Município;GO;5219704;Santa Terezinha de Goiás;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10473438,72
Município;GO;5219704;Santa Terezinha de Goiás;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;11358690,9
Município;GO;5219712;Santo Antônio da Barra;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7297191,82
Município;GO;5219712;Santo Antônio da Barra;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;619130,7
Município;GO;5219712;Santo Antônio da Barra;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10463418,37
Município;GO;5219712;Santo Antônio da Barra;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;504399,54
Município;GO;5219712;Santo Antônio da Barra;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12704896,46
Município;GO;5219712;Santo Antônio da Barra;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;330128,33
Município;GO;5219712;Santo Antônio da Barra;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12291964,44
Município;GO;5219712;Santo Antônio da Barra;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;412417,62
Município;GO;5219712;Santo Antônio da Barra;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13805176,81
Município;GO;5219712;Santo Antônio da Barra;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;404344,8
Município;GO;5219712;Santo Antônio da Barra;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13875323,99
Município;GO;5219712;Santo Antônio da Barra;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;834351,6
Município;GO;5219738;Santo Antônio de Goiás;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4850757,76
Município;GO;5219738;Santo Antônio de Goiás;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;2512911,64
Município;GO;5219738;Santo Antônio de Goiás;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5564572,44
Município;GO;5219738;Santo Antônio de Goiás;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;3231134,51
Município;GO;5219738;Santo Antônio de Goiás;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5503901,07
Município;GO;5219738;Santo Antônio de Goiás;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;3994061,88
Município;GO;5219738;Santo Antônio de Goiás;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5327883,37
Município;GO;5219738;Santo Antônio de Goiás;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;5092893,75
Município;GO;5219738;Santo Antônio de Goiás;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6567171,24
Município;GO;5219738;Santo Antônio de Goiás;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;5548882,18
Município;GO;5219738;Santo Antônio de Goiás;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9092393,72
Município;GO;5219738;Santo Antônio de Goiás;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;7335387,78
Município;GO;5219753;Santo Antônio do Descoberto;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5373056,13
Município;GO;5219753;Santo Antônio do Descoberto;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;2508079,85
Município;GO;5219753;Santo Antônio do Descoberto;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8875326,77
Município;GO;5219753;Santo Antônio do Descoberto;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;2868239,1
Município;GO;5219753;Santo Antônio do Descoberto;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9257913,88
Município;GO;5219753;Santo Antônio do Descoberto;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1146318,95
Município;GO;5219753;Santo Antônio do Descoberto;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9013479,84
Município;GO;5219753;Santo Antônio do Descoberto;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1781559,7
Município;GO;5219753;Santo Antônio do Descoberto;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9215360,03
Município;GO;5219753;Santo Antônio do Descoberto;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;3012623,92
Município;GO;5219753;Santo Antônio do Descoberto;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;19529922,61
Município;GO;5219753;Santo Antônio do Descoberto;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;3621750,23
Município;GO;5219803;São Domingos;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4749719,14
Município;GO;5219803;São Domingos;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;912944,98
Município;GO;5219803;São Domingos;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8217985,19
Município;GO;5219803;São Domingos;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;872872,7
Município;GO;5219803;São Domingos;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8370317,5
Município;GO;5219803;São Domingos;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1792155,14
Município;GO;5219803;São Domingos;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8154681,66
Município;GO;5219803;São Domingos;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1939723,05
Município;GO;5219803;São Domingos;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9783195,02
Município;GO;5219803;São Domingos;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;2390340,24
Município;GO;5219803;São Domingos;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8344437,73
Município;GO;5219803;São Domingos;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;3530913,2
Município;GO;5219902;São Francisco de Goiás;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3507257,81
Município;GO;5219902;São Francisco de Goiás;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;522364,14
Município;GO;5219902;São Francisco de Goiás;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5118084,68
Município;GO;5219902;São Francisco de Goiás;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;324485,07
Município;GO;5219902;São Francisco de Goiás;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6589726,36
Município;GO;5219902;São Francisco de Goiás;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1086590,73
Município;GO;5219902;São Francisco de Goiás;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5834057,39
Município;GO;5219902;São Francisco de Goiás;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1895818,86
Município;GO;5219902;São Francisco de Goiás;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5796279,09
Município;GO;5219902;São Francisco de Goiás;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;2094236,78
Município;GO;5219902;São Francisco de Goiás;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9303583,98
Município;GO;5219902;São Francisco de Goiás;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;2290319,62
Município;GO;5220009;São João d'Aliança;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9229034,63
Município;GO;5220009;São João d'Aliança;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;502221,32
Município;GO;5220009;São João d'Aliança;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12354935,05
Município;GO;5220009;São João d'Aliança;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;933619,9
Município;GO;5220009;São João d'Aliança;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13879603,13
Município;GO;5220009;São João d'Aliança;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;936189,36
Município;GO;5220009;São João d'Aliança;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;14693127,59
Município;GO;5220009;São João d'Aliança;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1194467,53
Município;GO;5220009;São João d'Aliança;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;17973603,52
Município;GO;5220009;São João d'Aliança;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1602560,76
Município;GO;5220009;São João d'Aliança;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;19611225,18
Município;GO;5220009;São João d'Aliança;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1616900,12
Município;GO;5220058;São João da Paraúna;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4913016,17
Município;GO;5220058;São João da Paraúna;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;133605,26
Município;GO;5220058;São João da Paraúna;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5673846,53
Município;GO;5220058;São João da Paraúna;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;219065,35
Município;GO;5220058;São João da Paraúna;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6141403,33
Município;GO;5220058;São João da Paraúna;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;445699,08
Município;GO;5220058;São João da Paraúna;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5991460,9
Município;GO;5220058;São João da Paraúna;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;301987,32
Município;GO;5220058;São João da Paraúna;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7570937,16
Município;GO;5220058;São João da Paraúna;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;490356,46
Município;GO;5220058;São João da Paraúna;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9077474,83
Município;GO;5220058;São João da Paraúna;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;668762,0
Município;GO;5220108;São Luís de Montes Belos;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10070026,83
Município;GO;5220108;São Luís de Montes Belos;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;2884805,91
Município;GO;5220108;São Luís de Montes Belos;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;27759814,38
Município;GO;5220108;São Luís de Montes Belos;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;4513191,06
Município;GO;5220108;São Luís de Montes Belos;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;36265943,52
Município;GO;5220108;São Luís de Montes Belos;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;4842300,57
Município;GO;5220108;São Luís de Montes Belos;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;35998779,82
Município;GO;5220108;São Luís de Montes Belos;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;6222503,51
Município;GO;5220108;São Luís de Montes Belos;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;41714775,46
Município;GO;5220108;São Luís de Montes Belos;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;7330369,48
Município;GO;5220108;São Luís de Montes Belos;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;36948785,32
Município;GO;5220108;São Luís de Montes Belos;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;9857860,3
Município;GO;5220157;São Luiz do Norte;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5588467,55
Município;GO;5220157;São Luiz do Norte;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;917213,61
Município;GO;5220157;São Luiz do Norte;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9232986,29
Município;GO;5220157;São Luiz do Norte;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;1235985,0
Município;GO;5220157;São Luiz do Norte;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9419656,49
Município;GO;5220157;São Luiz do Norte;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;2603899,6
Município;GO;5220157;São Luiz do Norte;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8500807,43
Município;GO;5220157;São Luiz do Norte;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;3548664,93
Município;GO;5220157;São Luiz do Norte;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10168345,19
Município;GO;5220157;São Luiz do Norte;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;3096826,58
Município;GO;5220157;São Luiz do Norte;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10919252,89
Município;GO;5220157;São Luiz do Norte;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;3071390,57
Município;GO;5220207;São Miguel do Araguaia;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9581529,0
Município;GO;5220207;São Miguel do Araguaia;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;1747221,21
Município;GO;5220207;São Miguel do Araguaia;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;14752957,76
Município;GO;5220207;São Miguel do Araguaia;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;2746744,59
Município;GO;5220207;São Miguel do Araguaia;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;18614240,33
Município;GO;5220207;São Miguel do Araguaia;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;6427555,31
Município;GO;5220207;São Miguel do Araguaia;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;20926324,72
Município;GO;5220207;São Miguel do Araguaia;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;5737243,3
Município;GO;5220207;São Miguel do Araguaia;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;19074159,0
Município;GO;5220207;São Miguel do Araguaia;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;5594546,69
Município;GO;5220207;São Miguel do Araguaia;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;24369488,52
Município;GO;5220207;São Miguel do Araguaia;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;9451038,71
Município;GO;5220264;São Miguel do Passa Quatro;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4316592,76
Município;GO;5220264;São Miguel do Passa Quatro;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;297266,73
Município;GO;5220264;São Miguel do Passa Quatro;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5835770,87
Município;GO;5220264;São Miguel do Passa Quatro;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;421314,24
Município;GO;5220264;São Miguel do Passa Quatro;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8116104,32
Município;GO;5220264;São Miguel do Passa Quatro;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;467543,48
Município;GO;5220264;São Miguel do Passa Quatro;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8245423,6
Município;GO;5220264;São Miguel do Passa Quatro;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;507238,54
Município;GO;5220264;São Miguel do Passa Quatro;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9734452,98
Município;GO;5220264;São Miguel do Passa Quatro;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1207692,58
Município;GO;5220264;São Miguel do Passa Quatro;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;11888644,88
Município;GO;5220264;São Miguel do Passa Quatro;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1760786,4
Município;GO;5220280;São Patrício;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3473894,06
Município;GO;5220280;São Patrício;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;27321,49
Município;GO;5220280;São Patrício;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4258668,32
Município;GO;5220280;São Patrício;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;20052,71
Município;GO;5220280;São Patrício;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5461899,15
Município;GO;5220280;São Patrício;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;38039,66
Município;GO;5220280;São Patrício;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7541920,95
Município;GO;5220280;São Patrício;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;37697,04
Município;GO;5220280;São Patrício;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8377228,4
Município;GO;5220280;São Patrício;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;73451,1
Município;GO;5220280;São Patrício;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8300629,9
Município;GO;5220280;São Patrício;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;661759,49
Município;GO;5220405;São Simão;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;64606421,41
Município;GO;5220405;São Simão;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;4140538,41
Município;GO;5220405;São Simão;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;76090783,61
Município;GO;5220405;São Simão;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;5966365,23
Município;GO;5220405;São Simão;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;59964601,57
